Amount,Means,Business,decision
83,Invoice,True,approve
3823,Cash,False,reject
535,Invoice,False,verify
2581,Invoice,True,verify
6739,Invoice,False,verify
5771,Invoice,True,verify
1240,Cash,True,reject
1458,Invoice,False,verify
219,Cash,True,approve
2752,Invoice,True,verify
2930,Invoice,True,verify
1763,Invoice,True,verify
1743,Cash,True,reject
6512,Cash,True,reject
6686,Invoice,True,verify
938,Cash,True,verify
5304,Invoice,True,verify
891,Invoice,False,verify
1586,Cash,True,reject
1748,Card,True,approve
9260,Cash,True,reject
862,Card,True,approve
1724,Invoice,True,verify
1616,Card,False,approve
1924,Cash,True,reject
3657,Invoice,True,verify
7566,Invoice,True,verify
987,Cash,True,verify
135,Invoice,True,approve
359,Invoice,True,approve
667,Cash,True,verify
696,Cash,True,verify
479,Invoice,False,verify
996,Invoice,True,approve
5903,Invoice,True,verify
1472,Invoice,True,verify
1347,Invoice,False,verify
2321,Cash,True,reject
9321,Invoice,True,verify
706,Cash,True,verify
4734,Cash,True,reject
833,Invoice,False,verify
65,Invoice,True,approve
3780,Cash,True,reject
5151,Invoice,True,verify
1047,Cash,True,reject
1075,Invoice,False,verify
1665,Invoice,True,verify
5190,Cash,True,reject
7910,Cash,True,reject
1832,Invoice,True,verify
1704,Cash,True,reject
1740,Cash,False,reject
486,Invoice,False,verify
4105,Invoice,True,verify
642,Invoice,False,verify
1917,Cash,False,reject
526,Invoice,False,verify
1023,Cash,False,reject
4677,Cash,True,reject
893,Invoice,True,approve
1493,Invoice,False,verify
3246,Invoice,True,verify
5107,Invoice,False,verify
1812,Cash,True,reject
803,Invoice,True,approve
811,Cash,True,verify
4607,Invoice,True,verify
314,Invoice,True,approve
880,Card,True,approve
5519,Invoice,False,verify
1262,Cash,True,reject
3171,Card,False,approve
5108,Card,True,verify
5083,Cash,True,reject
1688,Card,True,approve
2655,Invoice,True,verify
3305,Invoice,True,verify
5868,Cash,True,reject
698,Invoice,True,approve
1659,Invoice,False,verify
3834,Cash,True,reject
1108,Card,True,approve
1508,Invoice,True,verify
971,Cash,False,approve
917,Invoice,True,approve
1468,Invoice,True,verify
5774,Invoice,True,verify
1174,Invoice,True,verify
8946,Invoice,True,verify
1947,Card,True,approve
1178,Cash,False,reject
2286,Cash,False,reject
1359,Invoice,False,verify
2489,Invoice,False,verify
3320,Invoice,True,verify
4784,Invoice,False,verify
7055,Cash,False,reject
662,Cash,True,verify
2490,Invoice,True,verify
3124,Cash,False,reject
6610,Cash,True,reject
6452,Invoice,True,verify
626,Cash,True,verify
3906,Invoice,False,verify
3965,Card,True,approve
4912,Cash,True,reject
6532,Cash,True,reject
9400,Invoice,True,verify
157,Cash,True,approve
76,Invoice,False,verify
2653,Cash,True,reject
3918,Invoice,True,verify
4213,Invoice,True,verify
346,Invoice,True,approve
4005,Invoice,True,verify
312,Cash,True,approve
8809,Invoice,True,verify
5461,Invoice,True,verify
6937,Invoice,True,verify
1129,Invoice,True,verify
1463,Invoice,True,verify
2778,Invoice,True,verify
5431,Cash,False,reject
7495,Cash,True,reject
1281,Invoice,True,verify
660,Invoice,True,approve
2380,Cash,True,reject
1734,Cash,True,reject
5604,Invoice,True,verify
6546,Cash,True,reject
1037,Invoice,False,verify
6399,Invoice,False,verify
3062,Cash,True,reject
340,Invoice,False,verify
6369,Invoice,True,verify
3219,Invoice,True,verify
423,Invoice,False,verify
1989,Invoice,False,verify
5067,Cash,True,reject
3443,Invoice,True,verify
971,Invoice,False,verify
1935,Invoice,True,verify
2473,Invoice,True,verify
955,Invoice,False,verify
1754,Invoice,False,verify
8374,Invoice,False,verify
5392,Invoice,False,verify
4311,Invoice,False,verify
6588,Card,False,verify
6175,Invoice,True,verify
1212,Cash,True,reject
9300,Cash,True,reject
2848,Invoice,False,verify
1957,Invoice,True,verify
165,Invoice,True,approve
4287,Invoice,True,verify
1250,Cash,True,reject
1897,Invoice,False,verify
5050,Card,False,verify
1901,Invoice,False,verify
403,Invoice,False,verify
6883,Invoice,True,verify
7826,Invoice,False,verify
545,Invoice,True,approve
2875,Cash,True,reject
1968,Invoice,False,verify
9279,Invoice,True,verify
5778,Invoice,True,verify
8394,Cash,False,reject
3279,Card,True,approve
764,Cash,True,verify
7355,Invoice,True,verify
4013,Invoice,False,verify
4294,Cash,True,reject
699,Cash,True,verify
38,Invoice,False,verify
3295,Invoice,True,verify
1522,Cash,True,reject
5350,Invoice,True,verify
4258,Card,True,approve
1360,Cash,True,reject
6903,Cash,True,reject
6615,Cash,True,reject
1979,Invoice,True,verify
1449,Invoice,False,verify
5526,Cash,True,reject
3424,Cash,False,reject
3089,Invoice,True,verify
796,Cash,True,verify
6473,Cash,True,reject
1496,Cash,True,reject
600,Invoice,True,approve
341,Card,True,approve
3030,Invoice,True,verify
5428,Cash,True,reject
1774,Invoice,True,verify
843,Cash,True,verify
9131,Invoice,False,verify
463,Cash,False,approve
1009,Cash,True,reject
1137,Invoice,True,verify
6545,Invoice,True,verify
1772,Invoice,True,verify
1344,Invoice,True,verify
7751,Invoice,False,verify
1613,Cash,False,reject
6939,Cash,True,reject
1944,Invoice,True,verify
6424,Invoice,False,verify
5179,Invoice,True,verify
2246,Invoice,True,verify
9581,Invoice,False,verify
5641,Cash,False,reject
1502,Invoice,True,verify
1502,Invoice,True,verify
1559,Invoice,True,verify
1803,Invoice,True,verify
6778,Invoice,False,verify
512,Cash,False,approve
5088,Cash,True,reject
1787,Cash,True,reject
5607,Invoice,True,verify
202,Cash,True,approve
4349,Cash,False,reject
4070,Cash,True,reject
1546,Invoice,True,verify
9579,Invoice,True,verify
1123,Cash,True,reject
3058,Cash,False,reject
558,Cash,False,approve
344,Cash,False,approve
276,Invoice,True,approve
63,Cash,True,approve
9628,Invoice,True,verify
6971,Invoice,False,verify
4646,Cash,True,reject
938,Invoice,False,verify
3206,Cash,True,reject
4399,Invoice,False,verify
1616,Card,False,approve
401,Cash,True,approve
162,Cash,True,approve
117,Invoice,True,approve
8032,Cash,True,reject
1729,Invoice,False,verify
2432,Invoice,True,verify
258,Invoice,True,approve
4649,Invoice,True,verify
718,Cash,True,verify
1826,Cash,True,reject
1879,Invoice,True,verify
2422,Cash,False,reject
1088,Invoice,True,verify
6138,Invoice,True,verify
7317,Invoice,True,verify
8065,Invoice,True,verify
374,Invoice,True,approve
62,Invoice,True,approve
7475,Cash,False,reject
3468,Card,False,approve
1235,Invoice,False,verify
5824,Invoice,False,verify
1755,Invoice,True,verify
9755,Card,True,verify
5991,Invoice,False,verify
6130,Invoice,True,verify
1191,Cash,True,reject
1113,Invoice,True,verify
9587,Invoice,True,verify
674,Cash,False,approve
6365,Invoice,False,verify
1543,Cash,True,reject
8159,Invoice,True,verify
1958,Invoice,True,verify
5942,Invoice,True,verify
1580,Card,True,approve
852,Invoice,False,verify
322,Invoice,True,approve
4537,Invoice,True,verify
5125,Card,True,verify
3251,Invoice,False,verify
680,Cash,False,approve
149,Cash,True,approve
4248,Invoice,True,verify
923,Invoice,False,verify
2186,Invoice,True,verify
2151,Invoice,True,verify
1173,Cash,True,reject
69,Invoice,True,approve
576,Invoice,False,verify
6124,Cash,True,reject
490,Invoice,False,verify
9378,Invoice,True,verify
1504,Invoice,True,verify
1917,Invoice,True,verify
5439,Invoice,True,verify
1472,Cash,True,reject
4406,Invoice,True,verify
1089,Invoice,True,verify
6702,Invoice,False,verify
1830,Invoice,True,verify
9553,Card,True,verify
6838,Cash,True,reject
3139,Invoice,True,verify
2868,Cash,True,reject
1235,Invoice,True,verify
1854,Cash,False,reject
5433,Cash,True,reject
4933,Cash,False,reject
9759,Cash,True,reject
1442,Cash,False,reject
5013,Card,True,verify
6748,Invoice,False,verify
1713,Cash,True,reject
105,Invoice,False,verify
1937,Cash,True,reject
237,Invoice,True,approve
1783,Invoice,True,verify
790,Cash,True,verify
1379,Invoice,False,verify
2158,Cash,True,reject
9157,Card,True,verify
56,Invoice,False,verify
1789,Cash,False,reject
2335,Cash,True,reject
1024,Invoice,False,verify
9184,Cash,True,reject
1720,Cash,False,reject
6695,Cash,False,reject
5311,Cash,True,reject
1999,Cash,False,reject
1218,Card,False,approve
533,Invoice,False,verify
1018,Cash,False,reject
81,Cash,True,approve
1218,Invoice,False,verify
1342,Invoice,True,verify
3090,Cash,True,reject
3959,Card,True,approve
2689,Invoice,True,verify
8374,Cash,True,reject
2527,Card,True,approve
2158,Card,True,approve
3414,Invoice,False,verify
8492,Invoice,True,verify
2476,Invoice,True,verify
1718,Card,False,approve
1134,Invoice,False,verify
2558,Cash,True,reject
2976,Invoice,True,verify
1249,Cash,False,reject
239,Invoice,True,approve
4805,Invoice,True,verify
1201,Invoice,True,verify
5284,Card,True,verify
1386,Cash,False,reject
1151,Invoice,True,verify
628,Cash,True,verify
7112,Invoice,False,verify
1135,Invoice,True,verify
5601,Cash,True,reject
1882,Invoice,True,verify
9649,Cash,False,reject
661,Invoice,False,verify
1270,Invoice,True,verify
876,Cash,False,approve
2432,Card,True,approve
3513,Cash,True,reject
5549,Cash,False,reject
1608,Invoice,True,verify
1200,Invoice,False,verify
6626,Cash,False,reject
390,Invoice,True,approve
5533,Cash,True,reject
5264,Invoice,True,verify
466,Invoice,True,approve
1198,Cash,True,reject
574,Card,True,approve
1792,Cash,True,reject
1094,Invoice,True,verify
1986,Cash,False,reject
6007,Card,True,verify
998,Cash,True,verify
6917,Invoice,True,verify
611,Cash,True,verify
7206,Cash,False,reject
852,Card,False,approve
1738,Cash,True,reject
364,Invoice,False,verify
4835,Cash,False,reject
7251,Invoice,True,verify
9489,Invoice,False,verify
982,Invoice,True,approve
4417,Invoice,True,verify
6838,Card,True,verify
4208,Cash,True,reject
1265,Invoice,True,verify
1461,Cash,False,reject
1526,Cash,False,reject
1060,Invoice,True,verify
7012,Invoice,True,verify
8345,Invoice,False,verify
457,Cash,True,approve
241,Invoice,True,approve
901,Cash,True,verify
2899,Invoice,True,verify
8985,Cash,True,reject
4511,Cash,True,reject
5810,Invoice,True,verify
9626,Invoice,True,verify
825,Invoice,True,approve
3169,Invoice,False,verify
1934,Cash,True,reject
4906,Cash,True,reject
6616,Cash,True,reject
5685,Cash,True,reject
4014,Invoice,False,verify
5755,Cash,True,reject
1327,Invoice,True,verify
4718,Invoice,True,verify
2080,Cash,False,reject
1688,Cash,True,reject
5204,Invoice,True,verify
4173,Cash,False,reject
3049,Invoice,False,verify
7897,Invoice,True,verify
523,Invoice,False,verify
4524,Cash,False,reject
9372,Cash,True,reject
855,Invoice,True,approve
4612,Invoice,True,verify
519,Cash,True,verify
999,Invoice,True,approve
530,Cash,True,verify
5818,Invoice,True,verify
1625,Invoice,True,verify
73,Invoice,True,approve
47,Invoice,True,approve
1374,Cash,True,reject
2870,Card,True,approve
944,Invoice,False,verify
6038,Invoice,False,verify
1878,Cash,True,reject
1134,Cash,True,reject
7963,Invoice,True,verify
1410,Cash,True,reject
869,Invoice,False,verify
4797,Cash,True,reject
366,Cash,True,approve
1867,Invoice,True,verify
2275,Invoice,False,verify
283,Cash,True,approve
1508,Cash,True,reject
9693,Cash,False,reject
1759,Invoice,True,verify
3624,Cash,False,reject
2381,Invoice,True,verify
3818,Invoice,False,verify
1390,Cash,True,reject
149,Cash,False,approve
2311,Invoice,True,verify
737,Invoice,False,verify
1087,Cash,False,reject
6790,Cash,True,reject
6882,Card,True,verify
2129,Invoice,False,verify
5737,Invoice,True,verify
3822,Invoice,True,verify
8045,Cash,False,reject
544,Cash,True,verify
90,Invoice,True,approve
5746,Invoice,True,verify
6538,Cash,True,reject
113,Cash,False,approve
519,Cash,False,approve
1025,Invoice,True,verify
1450,Cash,False,reject
5981,Cash,True,reject
299,Card,True,approve
6989,Invoice,False,verify
1887,Cash,True,reject
6578,Invoice,True,verify
1893,Invoice,False,verify
479,Card,False,approve
9769,Invoice,False,verify
1451,Card,True,approve
104,Invoice,False,verify
960,Cash,True,verify
6874,Cash,False,reject
201,Invoice,True,approve
1818,Invoice,True,verify
3270,Invoice,False,verify
3335,Cash,True,reject
1264,Invoice,False,verify
6792,Invoice,False,verify
468,Cash,True,approve
1715,Cash,True,reject
619,Cash,True,verify
5160,Invoice,True,verify
1498,Cash,True,reject
8915,Invoice,False,verify
1069,Invoice,False,verify
9597,Cash,True,reject
395,Invoice,True,approve
179,Invoice,True,approve
6966,Invoice,True,verify
1663,Invoice,False,verify
7055,Invoice,True,verify
1810,Invoice,True,verify
3040,Invoice,False,verify
1842,Invoice,True,verify
2095,Invoice,True,verify
1661,Cash,False,reject
2620,Invoice,False,verify
2423,Invoice,False,verify
51,Invoice,True,approve
6,Invoice,True,approve
5048,Invoice,True,verify
33,Invoice,True,approve
2284,Invoice,False,verify
1974,Invoice,True,verify
1938,Card,True,approve
6788,Invoice,False,verify
2277,Invoice,True,verify
6962,Card,True,verify
1067,Invoice,True,verify
2171,Invoice,False,verify
344,Invoice,False,verify
2031,Cash,False,reject
8092,Cash,True,reject
1612,Invoice,False,verify
37,Invoice,False,verify
1100,Invoice,False,verify
1426,Invoice,True,verify
362,Cash,True,approve
9708,Invoice,True,verify
599,Card,False,approve
111,Cash,True,approve
343,Cash,True,approve
671,Invoice,True,approve
557,Cash,True,verify
2847,Invoice,True,verify
2834,Cash,False,reject
998,Invoice,True,approve
708,Cash,True,verify
1145,Invoice,False,verify
3537,Cash,True,reject
283,Invoice,False,verify
1713,Cash,True,reject
5078,Cash,True,reject
824,Invoice,True,approve
728,Cash,True,verify
9989,Invoice,True,verify
1868,Cash,True,reject
1107,Cash,True,reject
312,Cash,False,approve
3245,Card,False,approve
5698,Invoice,True,verify
4773,Invoice,True,verify
1367,Invoice,True,verify
7371,Invoice,True,verify
5090,Cash,False,reject
9345,Invoice,True,verify
2882,Cash,True,reject
307,Cash,False,approve
4186,Invoice,False,verify
5732,Cash,True,reject
5274,Invoice,True,verify
1429,Cash,True,reject
1184,Cash,False,reject
7243,Invoice,False,verify
582,Invoice,True,approve
3849,Invoice,False,verify
2707,Card,False,approve
5622,Invoice,True,verify
257,Cash,True,approve
568,Invoice,False,verify
5660,Cash,False,reject
1562,Cash,False,reject
2174,Cash,True,reject
569,Cash,True,verify
1869,Cash,True,reject
6458,Cash,False,reject
5718,Cash,False,reject
1095,Card,True,approve
209,Cash,False,approve
3844,Invoice,True,verify
3082,Invoice,True,verify
1984,Cash,False,reject
3428,Card,True,approve
1624,Invoice,True,verify
1109,Invoice,False,verify
9370,Cash,True,reject
1506,Invoice,True,verify
3598,Card,True,approve
130,Invoice,False,verify
8440,Invoice,True,verify
1411,Invoice,True,verify
4750,Cash,False,reject
3689,Invoice,True,verify
265,Invoice,True,approve
6773,Invoice,False,verify
6916,Invoice,False,verify
1506,Cash,False,reject
6978,Invoice,True,verify
5397,Cash,False,reject
2948,Cash,True,reject
3329,Cash,True,reject
714,Invoice,False,verify
1328,Cash,False,reject
4544,Cash,False,reject
6098,Invoice,True,verify
1377,Cash,True,reject
5027,Invoice,True,verify
3467,Invoice,True,verify
5431,Cash,True,reject
773,Invoice,True,approve
3544,Cash,True,reject
1396,Invoice,True,verify
1152,Invoice,False,verify
999,Cash,True,verify
1092,Cash,True,reject
3572,Invoice,True,verify
1749,Invoice,False,verify
638,Cash,True,verify
403,Invoice,False,verify
266,Invoice,False,verify
4411,Invoice,True,verify
564,Cash,True,verify
81,Invoice,True,approve
1481,Cash,False,reject
8624,Invoice,True,verify
7874,Invoice,True,verify
1566,Cash,True,reject
7487,Invoice,False,verify
225,Invoice,True,approve
2061,Invoice,False,verify
4521,Cash,True,reject
1315,Invoice,True,verify
640,Cash,True,verify
1459,Cash,True,reject
3463,Invoice,True,verify
712,Invoice,True,approve
3133,Invoice,False,verify
308,Invoice,True,approve
1598,Cash,True,reject
1368,Card,False,approve
3491,Invoice,False,verify
700,Invoice,True,approve
170,Card,True,approve
1253,Invoice,False,verify
1721,Cash,True,reject
1605,Cash,True,reject
1661,Invoice,False,verify
47,Invoice,False,verify
5513,Invoice,True,verify
555,Invoice,True,approve
1696,Invoice,True,verify
6632,Invoice,True,verify
5155,Invoice,True,verify
3546,Cash,False,reject
1616,Cash,False,reject
1631,Invoice,False,verify
466,Cash,True,approve
6163,Cash,True,reject
925,Invoice,True,approve
994,Invoice,False,verify
3230,Cash,False,reject
393,Cash,True,approve
4954,Cash,True,reject
3775,Invoice,False,verify
513,Card,True,approve
340,Invoice,False,verify
278,Cash,False,approve
4759,Invoice,True,verify
214,Cash,True,approve
7510,Invoice,False,verify
4430,Invoice,True,verify
988,Card,True,approve
6109,Cash,False,reject
1406,Cash,True,reject
658,Invoice,False,verify
5656,Invoice,True,verify
1187,Invoice,True,verify
7170,Invoice,True,verify
1141,Cash,True,reject
1457,Card,True,approve
1729,Invoice,False,verify
3721,Invoice,False,verify
114,Cash,True,approve
6883,Cash,True,reject
5243,Cash,False,reject
6237,Invoice,True,verify
86,Invoice,True,approve
837,Card,False,approve
480,Card,False,approve
7776,Invoice,False,verify
5679,Invoice,False,verify
2912,Invoice,True,verify
890,Invoice,False,verify
393,Cash,True,approve
742,Cash,True,verify
403,Invoice,False,verify
1710,Cash,True,reject
1146,Invoice,True,verify
687,Card,True,approve
561,Invoice,True,approve
6972,Invoice,True,verify
9468,Invoice,True,verify
5812,Cash,True,reject
6945,Invoice,True,verify
357,Invoice,True,approve
9329,Cash,True,reject
2032,Cash,True,reject
1030,Cash,False,reject
2062,Invoice,True,verify
402,Invoice,True,approve
8398,Invoice,True,verify
436,Cash,True,approve
1718,Cash,True,reject
2282,Invoice,True,verify
532,Invoice,False,verify
3290,Invoice,True,verify
928,Cash,False,approve
551,Cash,True,verify
8394,Cash,False,reject
1735,Cash,False,reject
2889,Card,True,approve
5954,Cash,True,reject
1344,Invoice,True,verify
9493,Invoice,False,verify
8871,Cash,False,reject
3877,Invoice,True,verify
2595,Invoice,True,verify
9035,Cash,True,reject
934,Invoice,True,approve
2524,Cash,True,reject
3802,Invoice,True,verify
1364,Cash,True,reject
611,Cash,True,verify
1058,Invoice,True,verify
1662,Invoice,True,verify
96,Cash,True,approve
6343,Cash,False,reject
1340,Invoice,True,verify
545,Invoice,True,approve
7677,Invoice,True,verify
142,Cash,True,approve
227,Cash,True,approve
6587,Invoice,True,verify
7526,Invoice,False,verify
1977,Invoice,True,verify
7340,Invoice,False,verify
3375,Cash,True,reject
7263,Invoice,False,verify
6898,Invoice,True,verify
1608,Cash,True,reject
3995,Cash,True,reject
6931,Cash,True,reject
5417,Invoice,True,verify
1731,Cash,True,reject
1508,Cash,True,reject
3123,Invoice,False,verify
1942,Invoice,True,verify
1200,Cash,True,reject
7796,Cash,True,reject
162,Invoice,False,verify
1506,Invoice,True,verify
2413,Cash,False,reject
687,Card,True,approve
4248,Invoice,True,verify
1115,Cash,True,reject
1478,Cash,False,reject
343,Invoice,True,approve
2239,Cash,True,reject
501,Invoice,False,verify
1701,Invoice,True,verify
9138,Cash,True,reject
1598,Invoice,False,verify
663,Cash,False,approve
6869,Cash,False,reject
1695,Invoice,True,verify
4830,Invoice,True,verify
1692,Cash,True,reject
6156,Invoice,True,verify
1054,Invoice,True,verify
1138,Cash,True,reject
1113,Invoice,False,verify
178,Invoice,True,approve
4979,Invoice,True,verify
2732,Cash,True,reject
740,Cash,True,verify
905,Cash,True,verify
1904,Invoice,False,verify
285,Cash,True,approve
4682,Cash,False,reject
3289,Cash,True,reject
7893,Cash,True,reject
1789,Cash,True,reject
580,Invoice,True,approve
3946,Cash,False,reject
1373,Cash,True,reject
946,Cash,True,verify
340,Card,True,approve
1249,Invoice,True,verify
2271,Card,True,approve
6683,Invoice,True,verify
9991,Cash,True,reject
6784,Cash,True,reject
4176,Card,True,approve
1188,Invoice,False,verify
1091,Invoice,False,verify
4148,Invoice,True,verify
6340,Cash,True,reject
1489,Invoice,True,verify
451,Invoice,True,approve
4952,Invoice,True,verify
7681,Invoice,False,verify
1464,Cash,True,reject
5369,Invoice,True,verify
1684,Cash,True,reject
5234,Cash,True,reject
9714,Invoice,True,verify
1028,Invoice,True,verify
5077,Cash,False,reject
873,Invoice,True,approve
4102,Cash,False,reject
4126,Cash,True,reject
881,Cash,True,verify
1113,Invoice,True,verify
3404,Cash,True,reject
713,Cash,False,approve
5690,Cash,False,reject
217,Invoice,True,approve
576,Cash,True,verify
2033,Invoice,False,verify
4189,Invoice,True,verify
1405,Invoice,True,verify
7142,Cash,True,reject
3533,Cash,True,reject
68,Invoice,True,approve
2397,Cash,False,reject
809,Cash,True,verify
4254,Invoice,False,verify
6541,Cash,True,reject
974,Invoice,True,approve
3927,Invoice,False,verify
7087,Invoice,True,verify
76,Card,True,approve
1186,Invoice,True,verify
4127,Cash,False,reject
5350,Cash,False,reject
1033,Cash,True,reject
316,Cash,True,approve
4956,Invoice,True,verify
6100,Cash,False,reject
3898,Invoice,False,verify
623,Invoice,True,approve
5465,Cash,True,reject
5092,Cash,True,reject
1429,Invoice,False,verify
5938,Cash,True,reject
7901,Card,False,verify
5929,Cash,True,reject
1460,Invoice,True,verify
4624,Invoice,True,verify
1833,Card,False,approve
1576,Cash,False,reject
717,Cash,True,verify
3654,Card,True,approve
5170,Invoice,True,verify
12,Invoice,True,approve
5157,Cash,True,reject
1657,Card,True,approve
8988,Invoice,True,verify
228,Invoice,False,verify
6793,Cash,False,reject
179,Invoice,True,approve
240,Cash,True,approve
972,Invoice,False,verify
178,Invoice,True,approve
3372,Cash,True,reject
5237,Invoice,True,verify
2813,Invoice,False,verify
452,Invoice,True,approve
7129,Invoice,False,verify
1606,Invoice,True,verify
1900,Cash,False,reject
374,Cash,True,approve
5376,Invoice,True,verify
8840,Cash,True,reject
233,Invoice,True,approve
4430,Cash,False,reject
93,Card,True,approve
8612,Card,True,verify
6205,Cash,False,reject
1119,Cash,True,reject
745,Card,True,approve
1587,Card,True,approve
4813,Cash,True,reject
3481,Invoice,False,verify
5216,Invoice,True,verify
8773,Invoice,True,verify
937,Invoice,False,verify
706,Invoice,True,approve
2324,Cash,True,reject
2594,Cash,False,reject
363,Invoice,False,verify
4725,Cash,False,reject
546,Cash,True,verify
310,Invoice,True,approve
88,Cash,True,approve
562,Cash,True,verify
4855,Invoice,True,verify
7027,Invoice,False,verify
5257,Cash,False,reject
2306,Cash,True,reject
8203,Card,True,verify
6668,Cash,True,reject
1813,Invoice,True,verify
207,Invoice,True,approve
9120,Cash,True,reject
1778,Card,True,approve
370,Invoice,True,approve
9229,Cash,True,reject
1661,Invoice,True,verify
3234,Invoice,True,verify
2438,Invoice,True,verify
8435,Invoice,True,verify
261,Cash,True,approve
4210,Invoice,True,verify
5042,Invoice,True,verify
1379,Cash,True,reject
1737,Cash,False,reject
7029,Cash,False,reject
2078,Cash,True,reject
2040,Invoice,False,verify
6656,Card,True,verify
3243,Invoice,True,verify
4592,Invoice,True,verify
6064,Invoice,True,verify
3935,Cash,True,reject
7418,Invoice,True,verify
304,Cash,False,approve
1011,Cash,False,reject
1493,Invoice,True,verify
4752,Card,False,approve
869,Cash,True,verify
1769,Invoice,True,verify
3779,Cash,True,reject
4072,Invoice,False,verify
6219,Cash,True,reject
9615,Cash,True,reject
1538,Invoice,False,verify
678,Invoice,False,verify
786,Cash,False,approve
6779,Card,True,verify
4902,Cash,False,reject
14,Cash,False,approve
913,Invoice,True,approve
8384,Cash,True,reject
469,Cash,False,approve
501,Cash,True,verify
3927,Invoice,False,verify
3026,Cash,True,reject
8156,Invoice,True,verify
2215,Cash,True,reject
5758,Cash,True,reject
2553,Invoice,True,verify
2168,Invoice,True,verify
1201,Invoice,True,verify
2872,Invoice,True,verify
6264,Cash,True,reject
1785,Invoice,True,verify
905,Cash,True,verify
6890,Cash,True,reject
1445,Invoice,True,verify
6359,Invoice,False,verify
9713,Invoice,True,verify
3697,Invoice,True,verify
1769,Invoice,True,verify
410,Cash,True,approve
4320,Cash,False,reject
1053,Cash,True,reject
5485,Invoice,True,verify
6963,Invoice,True,verify
5195,Cash,True,reject
538,Invoice,True,approve
350,Invoice,True,approve
6682,Invoice,True,verify
999,Cash,True,verify
8776,Cash,True,reject
4658,Cash,True,reject
3057,Invoice,True,verify
973,Card,False,approve
1265,Invoice,True,verify
1820,Cash,True,reject
1354,Invoice,True,verify
5131,Card,True,verify
4991,Invoice,False,verify
705,Cash,False,approve
8647,Invoice,False,verify
4294,Cash,False,reject
844,Invoice,True,approve
35,Cash,False,approve
3577,Cash,True,reject
271,Card,True,approve
594,Cash,False,approve
103,Invoice,False,verify
6587,Cash,True,reject
2207,Invoice,True,verify
5373,Invoice,True,verify
507,Invoice,True,approve
9762,Cash,True,reject
8688,Invoice,True,verify
1277,Invoice,False,verify
7170,Invoice,False,verify
3241,Cash,True,reject
1586,Cash,True,reject
5574,Invoice,False,verify
9790,Cash,False,reject
5158,Invoice,False,verify
1577,Cash,True,reject
9719,Invoice,True,verify
3441,Invoice,True,verify
376,Cash,False,approve
9768,Cash,True,reject
1914,Cash,True,reject
1838,Invoice,True,verify
6362,Invoice,True,verify
1500,Card,True,approve
1204,Cash,True,reject
9029,Cash,False,reject
6443,Invoice,True,verify
3805,Invoice,True,verify
4645,Invoice,False,verify
4542,Card,True,approve
686,Card,False,approve
6496,Cash,True,reject
5852,Card,False,verify
3162,Invoice,True,verify
1764,Cash,True,reject
1561,Card,False,approve
4467,Cash,True,reject
2853,Cash,True,reject
1004,Cash,True,reject
3773,Invoice,False,verify
1507,Invoice,True,verify
4935,Invoice,True,verify
1340,Invoice,True,verify
1718,Invoice,True,verify
620,Cash,True,verify
2568,Invoice,True,verify
5938,Invoice,True,verify
5571,Invoice,True,verify
2116,Cash,True,reject
9091,Cash,True,reject
2325,Cash,True,reject
693,Card,True,approve
9491,Card,True,verify
8542,Cash,True,reject
68,Invoice,True,approve
3875,Cash,True,reject
8899,Invoice,True,verify
3584,Invoice,False,verify
93,Card,True,approve
9710,Card,False,verify
1870,Invoice,True,verify
1358,Invoice,False,verify
3144,Invoice,True,verify
36,Cash,False,approve
4000,Cash,False,reject
935,Invoice,True,approve
6233,Invoice,True,verify
488,Cash,True,approve
6983,Cash,False,reject
7162,Invoice,False,verify
6819,Cash,True,reject
5500,Invoice,True,verify
4072,Cash,True,reject
1429,Invoice,True,verify
3546,Cash,False,reject
3709,Card,True,approve
5568,Invoice,True,verify
542,Invoice,False,verify
2703,Invoice,False,verify
320,Invoice,True,approve
2199,Invoice,True,verify
5022,Invoice,False,verify
816,Invoice,True,approve
1111,Cash,True,reject
1748,Invoice,True,verify
3178,Cash,True,reject
879,Card,True,approve
1510,Invoice,True,verify
4693,Invoice,True,verify
1384,Invoice,True,verify
4649,Cash,True,reject
1144,Invoice,False,verify
205,Invoice,True,approve
5383,Invoice,False,verify
5258,Card,False,verify
8366,Invoice,False,verify
1984,Invoice,False,verify
303,Cash,True,approve
740,Card,True,approve
5456,Cash,False,reject
1811,Cash,True,reject
496,Cash,True,approve
699,Card,True,approve
8959,Invoice,True,verify
9951,Cash,True,reject
6604,Invoice,True,verify
456,Invoice,True,approve
3313,Card,False,approve
278,Invoice,True,approve
971,Cash,False,approve
3912,Invoice,True,verify
8468,Invoice,False,verify
5345,Cash,True,reject
2867,Invoice,False,verify
40,Cash,True,approve
1175,Cash,True,reject
6073,Card,True,verify
316,Cash,False,approve
1774,Invoice,True,verify
6351,Card,True,verify
1670,Cash,False,reject
899,Invoice,True,approve
7412,Invoice,True,verify
4967,Cash,True,reject
5305,Invoice,True,verify
1951,Cash,True,reject
1470,Invoice,True,verify
775,Invoice,False,verify
677,Cash,True,verify
9951,Cash,True,reject
720,Cash,True,verify
6,Cash,True,approve
5973,Invoice,True,verify
6929,Invoice,False,verify
3274,Cash,False,reject
666,Cash,True,verify
9246,Invoice,True,verify
934,Cash,False,approve
12,Cash,True,approve
