Amount,Means,Business,decision
565,Cash,True,verify
1313,Cash,True,reject
6013,Invoice,True,verify
7420,Invoice,False,verify
3202,Invoice,False,verify
1103,Invoice,True,verify
6345,Cash,True,reject
174,Invoice,True,approve
4581,Cash,False,reject
2477,Cash,False,reject
5389,Invoice,True,verify
3724,Cash,True,reject
5911,Cash,False,reject
2441,Card,True,approve
5937,Cash,True,reject
2149,Invoice,True,verify
6833,Cash,True,reject
7506,Invoice,True,verify
140,Invoice,True,approve
1310,Invoice,True,verify
7326,Cash,True,reject
1610,Card,True,approve
3002,Cash,True,reject
1454,Invoice,True,verify
2407,Invoice,True,verify
2537,Card,True,approve
8245,Invoice,False,verify
2180,Card,False,approve
7321,Cash,True,reject
2285,Invoice,True,verify
4737,Cash,True,reject
2232,Cash,True,reject
1399,Invoice,True,verify
1405,Card,True,approve
6738,Card,False,verify
3788,Invoice,False,verify
1606,Card,True,approve
8540,Cash,True,reject
4321,Cash,True,reject
2880,Invoice,True,verify
3280,Cash,True,reject
2074,Cash,True,reject
445,Invoice,True,approve
7739,Cash,True,reject
1439,Cash,True,reject
1279,Cash,True,reject
321,Cash,False,approve
4227,Card,False,approve
6666,Invoice,True,verify
8265,Card,True,verify
5543,Cash,True,reject
6908,Card,False,verify
720,Invoice,True,approve
6466,Invoice,True,verify
933,Invoice,True,approve
1671,Cash,True,reject
1551,Invoice,True,verify
2658,Card,False,approve
6195,Cash,False,reject
4029,Cash,False,reject
798,Invoice,True,approve
1068,Invoice,True,verify
4508,Invoice,False,verify
1921,Invoice,True,verify
1646,Cash,True,reject
5884,Cash,True,reject
903,Invoice,False,verify
5440,Invoice,True,verify
987,Cash,True,verify
670,Invoice,True,approve
1194,Invoice,False,verify
27,Card,True,approve
7363,Cash,True,reject
3085,Cash,False,reject
3789,Cash,True,reject
6222,Invoice,True,verify
342,Invoice,False,verify
6180,Invoice,False,verify
9237,Invoice,False,verify
5719,Invoice,False,verify
4519,Invoice,True,verify
631,Invoice,True,approve
6703,Invoice,False,verify
304,Invoice,True,approve
7086,Cash,True,reject
5746,Invoice,True,verify
334,Cash,True,approve
1642,Cash,True,reject
885,Cash,True,verify
6713,Invoice,True,verify
121,Cash,False,approve
6868,Invoice,True,verify
1380,Invoice,True,verify
5890,Cash,True,reject
1220,Invoice,True,verify
1194,Invoice,False,verify
1405,Invoice,True,verify
6418,Invoice,True,verify
5645,Cash,True,reject
2258,Invoice,True,verify
1540,Cash,False,reject
1886,Invoice,True,verify
1538,Cash,True,reject
104,Cash,True,approve
1941,Cash,False,reject
2190,Invoice,True,verify
1802,Cash,True,reject
3701,Invoice,True,verify
5345,Invoice,True,verify
1286,Card,True,approve
2971,Invoice,False,verify
428,Card,True,approve
3986,Card,True,approve
2932,Invoice,True,verify
134,Invoice,True,approve
8642,Cash,True,reject
536,Invoice,True,approve
1869,Invoice,True,verify
1328,Cash,False,reject
70,Card,True,approve
1888,Invoice,True,verify
801,Invoice,True,approve
5294,Cash,True,reject
1877,Cash,False,reject
6896,Invoice,True,verify
3814,Cash,False,reject
2483,Invoice,True,verify
1246,Card,False,approve
6640,Cash,True,reject
6189,Cash,True,reject
5225,Invoice,True,verify
1050,Card,True,approve
1682,Cash,False,reject
3455,Invoice,False,verify
6680,Cash,True,reject
8351,Cash,False,reject
7819,Cash,True,reject
7534,Cash,True,reject
1018,Cash,False,reject
2113,Invoice,False,verify
589,Cash,True,verify
7884,Invoice,False,verify
9756,Invoice,True,verify
6439,Cash,True,reject
1307,Cash,True,reject
5173,Invoice,True,verify
309,Card,True,approve
1814,Cash,False,reject
1572,Cash,False,reject
5885,Invoice,True,verify
3029,Cash,True,reject
4951,Invoice,False,verify
8370,Card,True,verify
1386,Cash,False,reject
475,Invoice,True,approve
1411,Cash,False,reject
5956,Cash,False,reject
2656,Cash,True,reject
7233,Invoice,False,verify
498,Invoice,True,approve
372,Invoice,False,verify
8420,Invoice,True,verify
4900,Cash,True,reject
1098,Invoice,True,verify
649,Invoice,True,approve
5316,Cash,True,reject
226,Cash,True,approve
1127,Cash,False,reject
380,Card,True,approve
4690,Invoice,False,verify
800,Invoice,False,verify
1769,Invoice,True,verify
1784,Cash,True,reject
7784,Cash,True,reject
8994,Invoice,True,verify
4491,Cash,True,reject
1986,Cash,True,reject
5273,Cash,True,reject
8003,Invoice,False,verify
365,Cash,True,approve
69,Cash,True,approve
4444,Cash,True,reject
6532,Cash,True,reject
5410,Invoice,True,verify
9452,Invoice,True,verify
6997,Cash,True,reject
8548,Invoice,True,verify
1652,Cash,False,reject
777,Invoice,True,approve
4597,Invoice,True,verify
712,Cash,False,approve
1143,Invoice,False,verify
52,Cash,True,approve
1847,Card,False,approve
851,Invoice,True,approve
298,Invoice,False,verify
2931,Cash,True,reject
4308,Invoice,False,verify
2867,Cash,False,reject
954,Cash,True,verify
1515,Cash,False,reject
1039,Card,False,approve
8827,Invoice,True,verify
161,Card,True,approve
976,Invoice,True,approve
8886,Invoice,True,verify
6802,Cash,False,reject
6901,Invoice,True,verify
2363,Cash,True,reject
1092,Cash,True,reject
4652,Cash,True,reject
3,Invoice,True,approve
6129,Invoice,True,verify
9153,Invoice,True,verify
1731,Cash,True,reject
827,Invoice,False,verify
1156,Invoice,True,verify
6460,Invoice,True,verify
994,Invoice,False,verify
6943,Invoice,True,verify
7016,Invoice,True,verify
5541,Cash,False,reject
3196,Cash,True,reject
280,Invoice,False,verify
1708,Invoice,True,verify
955,Invoice,True,approve
2148,Card,True,approve
8106,Card,False,verify
1283,Invoice,True,verify
7830,Invoice,True,verify
1528,Invoice,False,verify
1046,Card,True,approve
632,Card,True,approve
1994,Invoice,True,verify
2460,Card,True,approve
9719,Cash,False,reject
1581,Invoice,True,verify
7796,Invoice,True,verify
3080,Card,False,approve
7154,Card,False,verify
2117,Invoice,True,verify
6947,Invoice,True,verify
6660,Cash,True,reject
1348,Cash,False,reject
1236,Cash,True,reject
6276,Card,True,verify
4076,Invoice,True,verify
88,Card,True,approve
1094,Invoice,False,verify
2421,Invoice,False,verify
270,Invoice,True,approve
1956,Invoice,False,verify
5773,Invoice,False,verify
680,Invoice,False,verify
1000,Cash,False,approve
8502,Invoice,True,verify
4049,Cash,False,reject
387,Cash,True,approve
5124,Invoice,False,verify
2606,Cash,True,reject
1339,Cash,True,reject
1680,Invoice,False,verify
1421,Card,False,approve
1865,Invoice,True,verify
1938,Card,True,approve
6469,Cash,True,reject
2581,Invoice,True,verify
5213,Card,True,verify
157,Cash,False,approve
2967,Invoice,True,verify
1071,Cash,True,reject
144,Card,True,approve
1498,Invoice,False,verify
2886,Invoice,True,verify
9025,Cash,True,reject
1428,Invoice,False,verify
1566,Invoice,False,verify
27,Cash,False,approve
7096,Invoice,True,verify
1595,Cash,False,reject
30,Invoice,True,approve
4710,Cash,True,reject
8038,Cash,False,reject
653,Invoice,True,approve
4915,Cash,True,reject
9525,Invoice,True,verify
1807,Cash,True,reject
1745,Cash,True,reject
702,Card,False,approve
1572,Cash,True,reject
984,Cash,True,verify
1668,Cash,False,reject
631,Cash,True,verify
5748,Invoice,False,verify
4257,Invoice,True,verify
247,Card,True,approve
2044,Invoice,False,verify
1139,Cash,True,reject
5427,Card,True,verify
1724,Cash,True,reject
1039,Cash,True,reject
5581,Invoice,False,verify
2716,Cash,True,reject
3837,Cash,True,reject
1296,Invoice,True,verify
5746,Invoice,True,verify
52,Cash,True,approve
1462,Invoice,True,verify
6388,Invoice,False,verify
5579,Invoice,False,verify
1911,Invoice,True,verify
542,Cash,False,approve
4900,Invoice,True,verify
5962,Invoice,True,verify
657,Cash,False,approve
3912,Cash,False,reject
818,Cash,True,verify
1077,Cash,False,reject
330,Invoice,True,approve
473,Invoice,True,approve
1889,Invoice,False,verify
2352,Invoice,False,verify
7600,Invoice,False,verify
709,Cash,False,approve
739,Invoice,False,verify
6856,Invoice,False,verify
5326,Cash,True,reject
1667,Invoice,False,verify
23,Card,True,approve
1884,Invoice,False,verify
1227,Cash,True,reject
3632,Invoice,True,verify
5527,Cash,False,reject
4416,Cash,True,reject
25,Cash,True,approve
5497,Cash,True,reject
1024,Invoice,True,verify
6479,Invoice,False,verify
5704,Cash,True,reject
449,Invoice,True,approve
2765,Cash,True,reject
6128,Card,True,verify
1982,Invoice,True,verify
6737,Invoice,True,verify
8628,Invoice,True,verify
5445,Invoice,True,verify
5093,Cash,True,reject
3096,Cash,False,reject
819,Cash,True,verify
416,Card,True,approve
968,Invoice,True,approve
3704,Cash,True,reject
6407,Cash,True,reject
356,Invoice,True,approve
5548,Invoice,True,verify
4092,Card,True,approve
1100,Invoice,False,verify
9167,Invoice,True,verify
4118,Invoice,False,verify
1677,Invoice,True,verify
540,Invoice,True,approve
574,Cash,False,approve
1394,Invoice,True,verify
2203,Invoice,False,verify
233,Cash,True,approve
1570,Invoice,True,verify
8164,Invoice,False,verify
3359,Invoice,False,verify
9197,Invoice,True,verify
4235,Invoice,True,verify
6439,Card,True,verify
185,Invoice,False,verify
8152,Cash,False,reject
3789,Cash,True,reject
1087,Cash,True,reject
1824,Cash,True,reject
157,Cash,True,approve
810,Cash,False,approve
3116,Cash,True,reject
9147,Invoice,False,verify
9907,Card,True,verify
38,Invoice,True,approve
5323,Invoice,True,verify
9811,Invoice,True,verify
1380,Cash,True,reject
6787,Cash,True,reject
3891,Invoice,False,verify
1827,Invoice,True,verify
1838,Cash,True,reject
2457,Cash,False,reject
7003,Card,True,verify
2483,Cash,True,reject
9756,Invoice,True,verify
238,Cash,True,approve
5029,Invoice,True,verify
5023,Cash,False,reject
9185,Invoice,True,verify
228,Card,True,approve
1651,Cash,True,reject
462,Cash,True,approve
441,Invoice,True,approve
1807,Invoice,True,verify
971,Cash,False,approve
6288,Card,True,verify
932,Invoice,False,verify
2121,Invoice,True,verify
1348,Invoice,True,verify
5128,Invoice,True,verify
5626,Cash,True,reject
3533,Invoice,True,verify
6356,Cash,True,reject
8412,Cash,True,reject
209,Card,True,approve
5787,Invoice,True,verify
5645,Invoice,True,verify
1753,Invoice,True,verify
1473,Cash,True,reject
1362,Invoice,False,verify
3562,Invoice,True,verify
313,Cash,True,approve
196,Invoice,True,approve
9397,Invoice,True,verify
1661,Cash,True,reject
49,Invoice,True,approve
252,Invoice,True,approve
2881,Cash,False,reject
1039,Invoice,True,verify
6455,Card,False,verify
3664,Cash,False,reject
1357,Cash,True,reject
2563,Invoice,True,verify
3278,Invoice,True,verify
194,Invoice,True,approve
238,Invoice,False,verify
1723,Invoice,False,verify
4652,Invoice,True,verify
6481,Invoice,True,verify
2017,Invoice,True,verify
5557,Cash,True,reject
2745,Cash,False,reject
408,Invoice,True,approve
232,Cash,True,approve
510,Cash,True,verify
5714,Cash,True,reject
9834,Invoice,True,verify
983,Cash,True,verify
5374,Invoice,True,verify
5952,Cash,True,reject
835,Cash,False,approve
4994,Cash,True,reject
852,Cash,False,approve
6065,Invoice,True,verify
18,Cash,True,approve
694,Invoice,False,verify
5355,Cash,True,reject
6855,Cash,True,reject
1245,Cash,True,reject
5369,Invoice,True,verify
4730,Cash,True,reject
774,Invoice,False,verify
5690,Cash,True,reject
3101,Card,True,approve
293,Cash,False,approve
150,Cash,True,approve
1282,Cash,True,reject
2892,Invoice,True,verify
4159,Card,False,approve
7688,Cash,False,reject
2323,Invoice,True,verify
8226,Card,True,verify
9233,Invoice,True,verify
2176,Invoice,False,verify
2006,Cash,True,reject
8809,Invoice,False,verify
1946,Invoice,True,verify
872,Cash,True,verify
7308,Cash,True,reject
1480,Cash,True,reject
1038,Invoice,False,verify
2493,Cash,False,reject
306,Invoice,True,approve
5793,Invoice,True,verify
3724,Cash,False,reject
2493,Invoice,True,verify
1319,Cash,True,reject
43,Invoice,True,approve
4436,Invoice,True,verify
3264,Invoice,False,verify
430,Invoice,True,approve
5131,Invoice,True,verify
1541,Invoice,True,verify
6200,Invoice,False,verify
1585,Invoice,False,verify
107,Cash,True,approve
1104,Invoice,True,verify
4919,Invoice,True,verify
652,Cash,True,verify
894,Card,True,approve
4001,Cash,False,reject
3887,Cash,False,reject
678,Invoice,True,approve
5463,Cash,True,reject
4029,Invoice,True,verify
101,Invoice,False,verify
9631,Invoice,False,verify
425,Cash,False,approve
678,Invoice,True,approve
2056,Cash,True,reject
6905,Cash,True,reject
7593,Invoice,True,verify
1671,Card,True,approve
6503,Cash,True,reject
5536,Cash,True,reject
1253,Cash,True,reject
858,Invoice,True,approve
6060,Invoice,False,verify
736,Invoice,True,approve
376,Cash,True,approve
1046,Invoice,True,verify
728,Card,True,approve
2285,Invoice,True,verify
475,Invoice,True,approve
3901,Cash,False,reject
3346,Invoice,False,verify
1821,Cash,True,reject
4530,Invoice,True,verify
1030,Cash,False,reject
4453,Invoice,True,verify
6779,Invoice,True,verify
1842,Cash,False,reject
1540,Invoice,True,verify
787,Invoice,True,approve
310,Cash,True,approve
5252,Card,False,verify
4351,Invoice,True,verify
9480,Cash,False,reject
3597,Invoice,False,verify
323,Cash,True,approve
1350,Invoice,False,verify
6959,Invoice,False,verify
791,Invoice,True,approve
1499,Cash,True,reject
9926,Cash,True,reject
2539,Invoice,True,verify
1200,Cash,False,reject
2350,Cash,True,reject
4168,Invoice,True,verify
657,Invoice,True,approve
111,Card,False,approve
175,Cash,False,approve
5857,Invoice,True,verify
9382,Invoice,True,verify
3821,Cash,False,reject
8469,Cash,False,reject
1129,Invoice,False,verify
8572,Cash,True,reject
7868,Cash,True,reject
153,Cash,False,approve
382,Invoice,True,approve
5933,Cash,False,reject
3085,Invoice,True,verify
1773,Cash,True,reject
1813,Invoice,True,verify
1353,Cash,False,reject
1845,Cash,True,reject
1261,Invoice,False,verify
413,Cash,True,approve
7133,Cash,False,reject
2849,Cash,False,reject
5791,Cash,True,reject
4468,Cash,True,reject
1001,Invoice,False,verify
3721,Cash,False,reject
6900,Invoice,True,verify
7430,Cash,False,reject
6482,Cash,True,reject
1725,Cash,True,reject
363,Cash,True,approve
6420,Cash,True,reject
836,Invoice,True,approve
7122,Invoice,True,verify
7921,Invoice,False,verify
524,Cash,True,verify
6238,Card,True,verify
24,Cash,True,approve
6422,Card,True,verify
1442,Card,False,approve
735,Cash,True,verify
828,Cash,True,verify
1577,Card,False,approve
498,Cash,True,approve
915,Cash,True,verify
1097,Cash,True,reject
5564,Invoice,True,verify
1159,Invoice,True,verify
1761,Invoice,False,verify
2330,Invoice,True,verify
9864,Invoice,True,verify
8305,Cash,True,reject
7560,Cash,True,reject
3809,Cash,False,reject
8490,Invoice,True,verify
3646,Invoice,True,verify
497,Cash,True,approve
2496,Card,True,approve
7621,Invoice,False,verify
2725,Cash,False,reject
5999,Invoice,True,verify
518,Cash,False,approve
4827,Cash,True,reject
9373,Card,False,verify
2664,Invoice,False,verify
4336,Invoice,False,verify
5005,Invoice,False,verify
5741,Cash,False,reject
1755,Invoice,False,verify
935,Cash,True,verify
7328,Invoice,True,verify
1106,Invoice,False,verify
3810,Cash,True,reject
1570,Invoice,False,verify
628,Invoice,True,approve
454,Cash,True,approve
782,Cash,True,verify
386,Invoice,False,verify
3329,Invoice,True,verify
103,Cash,False,approve
1277,Invoice,True,verify
1998,Cash,True,reject
1897,Invoice,True,verify
20,Invoice,True,approve
2,Invoice,True,approve
3676,Invoice,True,verify
477,Invoice,True,approve
515,Cash,False,approve
811,Cash,True,verify
1820,Card,True,approve
3627,Invoice,True,verify
1094,Card,True,approve
279,Invoice,True,approve
4583,Invoice,False,verify
2084,Invoice,False,verify
503,Invoice,True,approve
7590,Invoice,True,verify
111,Invoice,False,verify
5614,Card,True,verify
1423,Cash,False,reject
74,Cash,True,approve
310,Cash,True,approve
6215,Invoice,True,verify
919,Invoice,True,approve
2924,Invoice,True,verify
624,Invoice,True,approve
6236,Cash,False,reject
1619,Cash,True,reject
6106,Invoice,True,verify
5267,Cash,True,reject
5642,Card,True,verify
1654,Invoice,False,verify
1384,Invoice,True,verify
5446,Invoice,False,verify
1117,Invoice,False,verify
7652,Cash,True,reject
633,Invoice,True,approve
3721,Cash,True,reject
3156,Cash,True,reject
3387,Invoice,True,verify
2666,Cash,False,reject
5623,Invoice,True,verify
9860,Cash,True,reject
1476,Invoice,False,verify
492,Card,False,approve
527,Invoice,True,approve
2556,Invoice,True,verify
3738,Invoice,True,verify
1586,Invoice,True,verify
5142,Card,True,verify
1030,Invoice,False,verify
5869,Invoice,True,verify
475,Card,False,approve
8935,Cash,True,reject
380,Cash,True,approve
1479,Card,True,approve
1441,Cash,True,reject
4605,Card,True,approve
4937,Cash,False,reject
1348,Invoice,False,verify
5862,Cash,True,reject
5999,Cash,True,reject
6909,Cash,True,reject
4832,Invoice,True,verify
2705,Invoice,True,verify
1850,Cash,True,reject
363,Cash,False,approve
115,Invoice,False,verify
1740,Invoice,True,verify
1192,Cash,True,reject
1369,Invoice,False,verify
1660,Invoice,False,verify
1074,Card,False,approve
3351,Invoice,True,verify
1600,Invoice,False,verify
3391,Cash,True,reject
7875,Invoice,False,verify
1237,Cash,False,reject
1642,Invoice,True,verify
5945,Invoice,False,verify
4687,Cash,True,reject
1314,Card,True,approve
9588,Invoice,True,verify
7790,Invoice,True,verify
1858,Invoice,True,verify
9457,Invoice,False,verify
281,Invoice,True,approve
5182,Invoice,True,verify
1705,Cash,True,reject
3962,Cash,False,reject
273,Cash,True,approve
3709,Cash,True,reject
6279,Card,True,verify
6059,Invoice,True,verify
171,Card,False,approve
207,Invoice,True,approve
5674,Invoice,True,verify
4458,Invoice,True,verify
1069,Cash,False,reject
6413,Invoice,True,verify
7185,Invoice,True,verify
1251,Invoice,True,verify
1957,Invoice,False,verify
2954,Cash,True,reject
8757,Invoice,False,verify
578,Cash,False,approve
913,Cash,False,approve
4874,Cash,True,reject
717,Cash,False,approve
465,Card,True,approve
8477,Invoice,True,verify
4538,Cash,True,reject
8483,Invoice,True,verify
100,Cash,False,approve
507,Invoice,False,verify
4731,Cash,True,reject
5095,Cash,False,reject
312,Card,True,approve
7406,Cash,True,reject
2041,Invoice,True,verify
500,Cash,True,approve
6448,Invoice,True,verify
4801,Cash,True,reject
888,Invoice,True,approve
1377,Invoice,True,verify
2524,Cash,True,reject
1525,Cash,False,reject
5385,Cash,True,reject
435,Invoice,True,approve
2448,Cash,True,reject
183,Cash,True,approve
850,Invoice,True,approve
4731,Invoice,True,verify
4857,Invoice,True,verify
1936,Card,False,approve
1936,Card,False,approve
1150,Card,True,approve
62,Cash,True,approve
3557,Card,True,approve
532,Invoice,True,approve
1338,Invoice,True,verify
2405,Invoice,True,verify
6212,Invoice,False,verify
1837,Cash,True,reject
6264,Cash,True,reject
1306,Invoice,True,verify
1495,Invoice,False,verify
1957,Invoice,True,verify
4578,Cash,True,reject
6131,Cash,True,reject
8455,Cash,True,reject
565,Cash,True,verify
1599,Invoice,False,verify
7650,Cash,True,reject
536,Cash,False,approve
6024,Invoice,True,verify
525,Invoice,True,approve
1119,Cash,True,reject
2364,Invoice,True,verify
3971,Cash,False,reject
2580,Invoice,True,verify
574,Invoice,False,verify
1283,Invoice,True,verify
1770,Cash,True,reject
877,Invoice,True,approve
4237,Cash,False,reject
401,Card,False,approve
3191,Invoice,True,verify
585,Invoice,True,approve
678,Cash,False,approve
678,Cash,True,verify
695,Cash,True,verify
1129,Cash,True,reject
3847,Card,True,approve
5053,Cash,False,reject
1600,Invoice,True,verify
5894,Cash,False,reject
6031,Invoice,True,verify
309,Invoice,True,approve
4,Invoice,False,verify
634,Invoice,False,verify
2978,Cash,False,reject
1782,Invoice,True,verify
5227,Invoice,True,verify
9392,Cash,True,reject
5165,Invoice,False,verify
1861,Invoice,False,verify
1624,Invoice,False,verify
4902,Cash,True,reject
1913,Card,False,approve
686,Cash,True,verify
8308,Invoice,False,verify
3323,Cash,True,reject
8650,Cash,True,reject
1049,Cash,True,reject
3295,Invoice,False,verify
337,Cash,True,approve
1995,Invoice,True,verify
1640,Invoice,True,verify
3745,Cash,False,reject
6469,Cash,False,reject
7361,Invoice,False,verify
3218,Invoice,False,verify
5279,Invoice,True,verify
1901,Card,True,approve
154,Invoice,False,verify
5559,Cash,True,reject
1941,Invoice,False,verify
1483,Invoice,True,verify
8936,Invoice,False,verify
2986,Invoice,True,verify
144,Invoice,True,approve
6812,Cash,True,reject
99,Cash,False,approve
295,Invoice,True,approve
1616,Cash,True,reject
359,Card,True,approve
1753,Invoice,True,verify
2596,Invoice,True,verify
648,Invoice,False,verify
6682,Cash,False,reject
5545,Cash,True,reject
2655,Cash,False,reject
2347,Invoice,True,verify
181,Card,True,approve
1238,Invoice,True,verify
2508,Cash,False,reject
698,Card,True,approve
4624,Invoice,False,verify
1842,Card,True,approve
5303,Cash,False,reject
6921,Invoice,True,verify
1532,Invoice,False,verify
7560,Card,True,verify
7589,Cash,False,reject
1100,Invoice,True,verify
308,Cash,True,approve
677,Invoice,False,verify
5222,Invoice,True,verify
747,Cash,False,approve
6374,Cash,False,reject
1815,Cash,True,reject
7365,Invoice,True,verify
1163,Cash,True,reject
261,Cash,True,approve
4886,Invoice,True,verify
940,Invoice,False,verify
1892,Cash,True,reject
467,Invoice,True,approve
2969,Invoice,False,verify
851,Invoice,True,approve
311,Cash,True,approve
4979,Card,True,approve
1945,Cash,True,reject
394,Cash,False,approve
551,Card,False,approve
2973,Cash,True,reject
1257,Cash,False,reject
4548,Invoice,True,verify
5723,Invoice,True,verify
308,Invoice,True,approve
5440,Invoice,False,verify
934,Invoice,True,approve
1401,Cash,True,reject
2528,Cash,True,reject
1217,Invoice,False,verify
8028,Invoice,True,verify
5786,Cash,False,reject
7815,Invoice,True,verify
1450,Cash,False,reject
1060,Invoice,True,verify
4662,Cash,True,reject
590,Cash,False,approve
2601,Cash,True,reject
4983,Cash,False,reject
670,Cash,True,verify
7851,Invoice,True,verify
1983,Invoice,True,verify
3018,Card,True,approve
6833,Invoice,True,verify
55,Card,True,approve
9224,Invoice,True,verify
1991,Cash,True,reject
1555,Card,False,approve
156,Cash,False,approve
4413,Invoice,True,verify
3250,Invoice,True,verify
8779,Invoice,False,verify
7950,Cash,True,reject
4232,Invoice,True,verify
729,Invoice,True,approve
194,Invoice,True,approve
1690,Cash,True,reject
6249,Cash,True,reject
1640,Invoice,True,verify
4732,Invoice,True,verify
7527,Invoice,False,verify
6578,Cash,False,reject
4107,Invoice,False,verify
457,Cash,False,approve
4803,Card,True,approve
3482,Invoice,True,verify
5599,Cash,False,reject
1348,Cash,True,reject
555,Cash,False,approve
4876,Cash,False,reject
7233,Cash,True,reject
2092,Cash,True,reject
971,Invoice,True,approve
1271,Invoice,True,verify
388,Cash,False,approve
1504,Card,False,approve
640,Cash,False,approve
98,Cash,False,approve
251,Invoice,True,approve
1411,Invoice,True,verify
534,Invoice,True,approve
29,Cash,True,approve
278,Invoice,True,approve
4083,Invoice,True,verify
2487,Cash,True,reject
407,Card,True,approve
938,Cash,False,approve
4863,Invoice,True,verify
7126,Cash,True,reject
89,Invoice,True,approve
5016,Invoice,False,verify
613,Invoice,False,verify
269,Invoice,False,verify
85,Invoice,True,approve
1370,Invoice,True,verify
1074,Invoice,True,verify
3448,Invoice,True,verify
592,Cash,True,verify
7002,Card,True,verify
1531,Invoice,True,verify
2368,Cash,False,reject
5763,Invoice,False,verify
845,Invoice,True,approve
5769,Cash,False,reject
4850,Cash,True,reject
5661,Invoice,False,verify
3646,Invoice,False,verify
754,Cash,False,approve
3968,Cash,True,reject
6596,Card,True,verify
7276,Invoice,False,verify
258,Cash,True,approve
1939,Invoice,False,verify
687,Invoice,True,approve
6118,Invoice,False,verify
867,Invoice,False,verify
1829,Card,False,approve
7542,Invoice,True,verify
1926,Cash,True,reject
1526,Invoice,True,verify
3100,Invoice,True,verify
3915,Cash,False,reject
321,Cash,True,approve
790,Invoice,False,verify
9467,Cash,True,reject
3234,Cash,True,reject
422,Cash,True,approve
2019,Cash,False,reject
5849,Invoice,True,verify
926,Card,True,approve
3118,Cash,True,reject
3823,Invoice,False,verify
806,Cash,False,approve
2910,Invoice,True,verify
707,Cash,False,approve
9733,Invoice,False,verify
1093,Invoice,True,verify
1841,Cash,True,reject
5862,Cash,True,reject
873,Invoice,True,approve
25,Cash,True,approve
1687,Cash,False,reject
452,Invoice,True,approve
1551,Invoice,True,verify
1366,Cash,True,reject
1162,Invoice,True,verify
565,Cash,True,verify
1603,Cash,True,reject
86,Card,True,approve
405,Invoice,False,verify
5417,Invoice,False,verify
1412,Invoice,True,verify
8319,Invoice,True,verify
6339,Cash,True,reject
889,Invoice,True,approve
6735,Cash,True,reject
5705,Invoice,True,verify
2451,Invoice,True,verify
2763,Invoice,True,verify
1981,Invoice,True,verify
6226,Invoice,True,verify
6673,Cash,False,reject
7371,Invoice,True,verify
761,Card,False,approve
8551,Cash,True,reject
6481,Invoice,True,verify
1838,Invoice,False,verify
4800,Invoice,True,verify
1835,Cash,True,reject
1474,Invoice,True,verify
7415,Cash,True,reject
5845,Invoice,True,verify
1282,Invoice,True,verify
4713,Invoice,True,verify
4798,Invoice,True,verify
3298,Card,True,approve
9160,Cash,True,reject
1358,Invoice,False,verify
7785,Invoice,True,verify
1982,Cash,True,reject
3769,Invoice,True,verify
3526,Cash,True,reject
5860,Cash,True,reject
877,Invoice,True,approve
1679,Invoice,True,verify
1878,Invoice,True,verify
919,Invoice,True,approve
858,Card,True,approve
983,Invoice,True,approve
1688,Cash,True,reject
5972,Cash,True,reject
460,Invoice,True,approve
1515,Invoice,False,verify
1016,Invoice,True,verify
6378,Invoice,True,verify
8277,Invoice,True,verify
8888,Invoice,True,verify
942,Cash,False,approve
2781,Invoice,False,verify
315,Invoice,False,verify
1209,Invoice,False,verify
8773,Cash,True,reject
3471,Cash,False,reject
9194,Card,False,verify
6810,Invoice,True,verify
1734,Invoice,True,verify
680,Cash,True,verify
9975,Cash,True,reject
1939,Cash,False,reject
7531,Invoice,True,verify
9155,Cash,False,reject
1271,Invoice,False,verify
213,Invoice,True,approve
457,Invoice,False,verify
5467,Card,False,verify
3041,Invoice,True,verify
8083,Cash,True,reject
6789,Invoice,False,verify
13,Cash,True,approve
3698,Invoice,False,verify
619,Invoice,True,approve
8802,Invoice,True,verify
5243,Invoice,True,verify
3600,Invoice,False,verify
3535,Cash,True,reject
589,Cash,True,verify
3525,Invoice,False,verify
1914,Invoice,True,verify
1157,Cash,True,reject
1223,Cash,True,reject
3966,Card,True,approve
372,Invoice,False,verify
8927,Cash,True,reject
1709,Cash,True,reject
542,Card,True,approve
766,Invoice,True,approve
545,Invoice,False,verify
2624,Cash,False,reject
449,Invoice,True,approve
1065,Invoice,True,verify
66,Invoice,False,verify
544,Invoice,True,approve
5199,Invoice,True,verify
6450,Invoice,True,verify
1186,Cash,True,reject
4286,Invoice,False,verify
4457,Card,True,approve
1483,Invoice,True,verify
5954,Cash,True,reject
9207,Invoice,False,verify
2328,Invoice,True,verify
4013,Invoice,True,verify
883,Card,False,approve
6122,Invoice,False,verify
1775,Cash,True,reject
1934,Invoice,True,verify
1229,Invoice,True,verify
6110,Invoice,True,verify
3167,Invoice,True,verify
3622,Cash,True,reject
518,Card,False,approve
1336,Invoice,False,verify
6230,Cash,True,reject
178,Cash,True,approve
548,Invoice,True,approve
2480,Cash,False,reject
261,Cash,True,approve
2485,Cash,True,reject
4118,Invoice,False,verify
931,Cash,True,verify
8064,Cash,False,reject
1405,Cash,True,reject
7510,Cash,True,reject
7700,Invoice,True,verify
7246,Invoice,True,verify
168,Card,True,approve
6612,Invoice,True,verify
1075,Cash,False,reject
7188,Cash,True,reject
1930,Invoice,True,verify
1286,Invoice,True,verify
4341,Card,True,approve
331,Invoice,True,approve
5478,Invoice,False,verify
777,Cash,False,approve
824,Invoice,True,approve
440,Cash,False,approve
6940,Cash,True,reject
1569,Card,True,approve
